MNIST,rerf,1,6.494,0.9503,1200,240
MNIST,rerf,1,7.16900000000001,0.953,1200,360
MNIST,rerf,1,7.40600000000001,0.9534,1200,480
MNIST,rerf,1,7.904,0.9536,1200,600
MNIST,rerf,1,8.22199999999999,0.9535,1200,720
MNIST,rerf,1,8.398,0.9569,1200,840
MNIST,rerf,1,8.61199999999999,0.9567,1200,960
MNIST,rerf,1,8.923,0.9542,1200,1080
MNIST,rerf,1,9.12799999999999,0.9535,1200,1200
MNIST,rerf,1,6.321,0.9493,1800,180
MNIST,rerf,1,7.15799999999999,0.9546,1800,360
MNIST,rerf,1,7.80199999999999,0.9513,1800,540
MNIST,rerf,1,8.28899999999999,0.9551,1800,720
MNIST,rerf,1,8.47799999999998,0.9527,1800,900
MNIST,rerf,1,8.87299999999999,0.9547,1800,1080
MNIST,rerf,1,8.98600000000002,0.9522,1800,1260
MNIST,rerf,1,9.262,0.9537,1800,1440
MNIST,rerf,1,9.43899999999999,0.9545,1800,1620
MNIST,rerf,1,9.74799999999999,0.9537,1800,1800
MNIST,rerf,1,6.56,0.9533,2400,240
MNIST,rerf,1,7.40899999999999,0.9548,2400,480
MNIST,rerf,1,8.21100000000001,0.956,2400,720
MNIST,rerf,1,8.65499999999997,0.9527,2400,960
MNIST,rerf,1,9.14999999999998,0.955,2400,1200
MNIST,rerf,1,9.42599999999999,0.9566,2400,1440
MNIST,rerf,1,9.524,0.9567,2400,1680
MNIST,rerf,1,9.68799999999999,0.9545,2400,1920
MNIST,rerf,1,10.103,0.9529,2400,2160
MNIST,rerf,1,10.108,0.9548,2400,2400
MNIST,rerf,1,6.92700000000002,0.9517,3000,300
MNIST,rerf,1,7.976,0.9531,3000,600
MNIST,rerf,1,8.51500000000004,0.9551,3000,900
MNIST,rerf,1,9.06800000000004,0.9543,3000,1200
MNIST,rerf,1,10.475,0.9572,3000,1500
MNIST,rerf,1,9.74299999999999,0.9551,3000,1800
MNIST,rerf,1,10.449,0.9557,3000,2100
MNIST,rerf,1,10.373,0.9557,3000,2400
MNIST,rerf,1,10.459,0.9542,3000,2700
MNIST,rerf,1,10.422,0.9534,3000,3000
MNIST,rerf,1,7.23100000000005,0.9541,3600,360
MNIST,rerf,1,8.42699999999996,0.9519,3600,720
MNIST,rerf,1,9.07499999999999,0.9529,3600,1080
MNIST,rerf,1,9.39699999999999,0.9545,3600,1440
MNIST,rerf,1,9.666,0.955,3600,1800
MNIST,rerf,1,10.148,0.9564,3600,2160
MNIST,rerf,1,10.26,0.9534,3600,2520
MNIST,rerf,1,10.452,0.9542,3600,2880
MNIST,rerf,1,10.544,0.9539,3600,3240
MNIST,rerf,1,10.784,0.9546,3600,3600
MNIST,rerf,1,7.42200000000003,0.9548,4200,420
MNIST,rerf,1,8.48199999999997,0.9529,4200,840
MNIST,rerf,1,9.27500000000009,0.9528,4200,1260
MNIST,rerf,1,9.64600000000007,0.955,4200,1680
MNIST,rerf,1,9.96299999999997,0.9553,4200,2100
MNIST,rerf,1,10.221,0.9535,4200,2520
MNIST,rerf,1,10.574,0.9586,4200,2940
MNIST,rerf,1,10.6569999999999,0.9542,4200,3360
MNIST,rerf,1,11.145,0.9557,4200,3780
MNIST,rerf,1,11.1660000000001,0.9516,4200,4200
MNIST,rerf,1,7.60200000000009,0.9545,4800,480
MNIST,rerf,1,8.68500000000006,0.9554,4800,960
MNIST,rerf,1,9.404,0.9567,4800,1440
MNIST,rerf,1,9.73199999999997,0.9545,4800,1920
MNIST,rerf,1,10.2569999999999,0.9539,4800,2400
MNIST,rerf,1,10.758,0.9546,4800,2880
MNIST,rerf,1,10.744,0.9558,4800,3360
MNIST,rerf,1,10.895,0.9538,4800,3840
MNIST,rerf,1,10.9160000000001,0.9561,4800,4320
MNIST,rerf,1,11.163,0.9569,4800,4800
MNIST,rerf,1,7.84699999999998,0.9547,5400,540
MNIST,rerf,1,9.01300000000003,0.957,5400,1080
MNIST,rerf,1,9.50200000000007,0.9539,5400,1620
MNIST,rerf,1,10.042,0.9544,5400,2160
MNIST,rerf,1,10.395,0.9552,5400,2700
MNIST,rerf,1,10.6559999999999,0.9549,5400,3240
MNIST,rerf,1,10.898,0.9548,5400,3780
MNIST,rerf,1,11.063,0.957,5400,4320
MNIST,rerf,1,11.246,0.954,5400,4860
MNIST,rerf,1,11.393,0.9561,5400,5400
MNIST,rerf,1,7.97799999999995,0.9525,6000,600
MNIST,rerf,1,9.18900000000008,0.954,6000,1200
MNIST,rerf,1,9.82499999999993,0.9533,6000,1800
MNIST,rerf,1,10.148,0.9538,6000,2400
MNIST,rerf,1,10.5160000000001,0.9563,6000,3000
MNIST,rerf,1,10.9509999999999,0.9536,6000,3600
MNIST,rerf,1,11.005,0.9545,6000,4200
MNIST,rerf,1,11.0940000000001,0.953,6000,4800
MNIST,rerf,1,11.251,0.9525,6000,5400
MNIST,rerf,1,11.491,0.955,6000,6000
